,FS Lin 1,SS Log 1,FL1 Log 1,FL2 Log 1,FL3 Log 1,FL4 Log 1,FL5 Log 1,FS Lin 2,SS Log 2,FL1 Log 2,FL2 Log 2,FL3 Log 2,FL4 Log 2,FL5 Log 2,FS Lin 3,SS Log 3,FL1 Log 3,FL2 Log 3,FL3 Log 3,FL4 Log 3,FL5 Log 3,FS Lin 4,SS Log 4,FL1 Log 4,FL2 Log 4,FL3 Log 4,FL4 Log 4,FL5 Log 4,FS Lin 5,SS Log 5,FL1 Log 5,FL2 Log 5,FL3 Log 5,FL4 Log 5,FL5 Log 5,FS Lin 6,SS Log 6,FL1 Log 6,FL2 Log 6,FL3 Log 6,FL4 Log 6,FL5 Log 6,FS Lin 7,SS Log 7,FL1 Log 7,FL2 Log 7,FL3 Log 7,FL4 Log 7,FL5 Log 7,FS Lin 8,SS Log 8,FL1 Log 8,FL2 Log 8,FL3 Log 8,FL4 Log 8,FL5 Log 8,label
10,2.4323559698992397e-17,0.5643045759520872,0.3271674626235287,0.3257930019837172,0.6453335714946394,0.21783149782094596,0.17244047420609976,1.7086514108520885e-17,0.5671648035328412,0.4435816181370133,0.4878307845795672,0.6458817317588387,0.22146363237809533,0.19185764243698727,2.916241935149094e-17,0.5682097403113199,0.3936907591813368,0.3488317182714096,0.6460265243495009,0.2455435425111804,0.2282114432642239,-1.802411815413503e-17,0.5468498749422808,0.4680208266195114,0.4680198616963629,0.6440972309968673,0.4696199012991121,0.17196444386775303,1.7877859214338875e-17,0.5632807082849635,0.3456394997966456,0.520363489412937,0.6425692269334652,0.3120142470962453,0.3121769144033523,-4.59608225818435e-18,0.5670607529214736,0.3650806035413286,0.3286095164335936,0.6405177486074323,0.21584910646608407,0.2661961151045002,-6.3020730490828445e-18,0.5665696579560534,0.3867630212962169,0.3346224738664279,0.6412879612082537,0.29026074942350594,0.3161361376830725,1.9024249892789234e-17,0.5625551941216154,0.3348660926319109,0.3060878175805117,0.27529248113837856,0.21462282489173887,0.1765119537288247,0
11,-3.3329127728045306e-18,0.5217982316614569,0.2505893431073947,0.23018433352220374,0.5257415056890737,0.1997531111026599,0.16719111753100632,1.2247717882224691e-17,0.5236579944788917,0.3773075971115144,0.40242203644541374,0.5398873471500908,0.2123874059540037,0.19748108683976626,1.5565399430175196e-17,0.5266292736026456,0.3738731090364893,0.26645146756265675,0.5343249282872582,0.2686657479284481,0.23110670070128955,2.0805044479101088e-17,0.5131480153633246,0.4346195784132045,0.3663443705244073,0.5180957414258957,0.33665410459625195,0.1936229774531873,1.847939141922825e-17,0.5209013874102828,0.30788144692588704,0.3512879205245338,0.5331851358457159,0.31103141965560804,0.28728217699841924,-9.296735815105193e-18,0.5254792336184896,0.37094258543074216,0.24288684652993206,0.5303805654671087,0.20764640345300914,0.3057488909703738,-3.1028128832440165e-18,0.5256667479229878,0.3236327668772414,0.2526801655738161,0.538042995769883,0.2876010631506677,0.21460913736029602,-9.323562490901033e-18,0.5224281504869889,0.25401269994895553,0.2475203580192604,0.23875978194620184,0.2270309038364728,0.17215432239246872,0
12,-1.67187070994568e-18,0.5781795829878736,0.2580372974387161,0.2376068144365285,0.5999722052048186,0.1922859656583828,0.17100741348188636,7.056264573384647e-18,0.5772532112217541,0.3725469219196723,0.4441549276816313,0.5981191977517497,0.16349750426217094,0.18708597662799864,-1.3654617833921547e-17,0.5770037505817357,0.3289472496390437,0.2536549742214591,0.5967248020025719,0.2000954283379837,0.1972730990152448,-3.1014025061740217e-18,0.5744513727786861,0.5601298097231712,0.4915332357167703,0.5971862550396676,0.5170466373074569,0.1939230732232194,1.454716336562247e-17,0.5778653158309224,0.3057338540446747,0.4509624795104408,0.5970923453729022,0.2346998891020867,0.26324992317782353,-1.098638526693262e-18,0.5764656889586639,0.26783861972995465,0.24638893080585425,0.5931651853530323,0.1921420157994106,0.3131872039398382,-8.543912937860859e-18,0.5767382920051202,0.28041718343727623,0.25057427244962915,0.5995435022590245,0.22095804871253866,0.2913986812816595,6.1787073186606174e-18,0.5829162836271092,0.2637594591467917,0.24344341591925855,0.26005216478150994,0.18211583337112136,0.16497860674174322,0
13,-1.8080009768250832e-17,0.5332647057594199,0.2546595831496328,0.21628229360147053,0.5290780509462915,0.20005724411442175,0.17148878362032188,-8.23468313492805e-18,0.5361727123887301,0.3543972945829135,0.3487521507858978,0.5365038791534539,0.19700394457788895,0.17865222694464328,-2.3518785986888838e-17,0.5413938207479251,0.3230942147486553,0.25032168916595954,0.5339372825367118,0.20628357691377175,0.20096451161354287,9.46088874128019e-18,0.5303538670244109,0.4962801669832131,0.4748295520387554,0.5245313223726987,0.5382541965028088,0.16586067972856272,-5.7524455661911134e-18,0.5377445348913662,0.3044563348768595,0.4668551289339363,0.5296103266251226,0.2681438020257912,0.3284058498956404,1.777597242057263e-18,0.5351480346911142,0.2787169596022302,0.2192179339768332,0.523774071381867,0.20148019930828787,0.20506333291626472,-2.4392395463731502e-17,0.5409900242640874,0.2938556175843017,0.2326560011944051,0.5323609310347277,0.2444623869813388,0.2910171896216425,9.639552921344424e-18,0.5490019924745733,0.2615506735094025,0.24699125134946934,0.2222514949690528,0.19496374142594816,0.16546913191208426,0
14,2.5792551242338955e-18,0.5374026661275431,0.2676466651655207,0.23057892799533164,0.6176861350630141,0.20008640038949502,0.16713580154931018,-1.427628888468021e-17,0.538384338541806,0.34164153334723746,0.3708360271927001,0.6157621282125771,0.1917177728729095,0.1917552860450297,1.5646753728275114e-17,0.5511247424976813,0.35690314879644025,0.2811744990045037,0.6223914904532308,0.20462950121858475,0.20534151841349796,-2.754439188811869e-18,0.5389521452995603,0.4666250949147026,0.4990358778664061,0.6176030493803608,0.5071598405372715,0.17348701446503784,-6.20888627024337e-18,0.5391701071609962,0.32080250832418417,0.4621026724486502,0.6204638365177851,0.2628018524122825,0.33984313142290545,1.6857964825613473e-18,0.5406134738338046,0.2844018413772167,0.2489421387985389,0.6188039714811503,0.1989088913903908,0.31822537882775953,-1.505504331298199e-17,0.5402743462772442,0.3156341710828091,0.25087116042683444,0.6200935135867484,0.261141210164528,0.2661737563328078,-1.3253074039566329e-17,0.5489354153538724,0.2810592305198081,0.25339179859208155,0.2625911912198992,0.1927419942530143,0.1686186731097673,0
15,-1.9084079517334533e-17,0.5544068787727737,0.26757838339637663,0.2322243447140322,0.5391655721926809,0.18781060444958356,0.17883216110283753,6.340293854685326e-17,0.5510526457787033,0.3969787988704145,0.3822302791643316,0.5506496279050027,0.19129531199557828,0.1987575909407305,-1.0517303914433806e-17,0.5560343654393382,0.3653789963148344,0.2779030197512332,0.555171711842642,0.206729196049196,0.2252418430776589,2.4041282202782886e-18,0.5494174771562407,0.4983822900093181,0.3778570126345932,0.5413705392637173,0.4076624333549894,0.17040652246232202,-1.5787139750527475e-17,0.547699674782434,0.2937111277135799,0.3560866174321469,0.5201374352144601,0.2563523372962713,0.31885514167887397,-1.2177561499616071e-17,0.5557580076656916,0.3083089148144803,0.23530059872053136,0.5494647304865931,0.18066216872617696,0.3095427135457441,-2.9238138007672524e-17,0.5569325081198699,0.32658128252475715,0.2548421701829333,0.5549384686432234,0.2512645564183487,0.24235128171844564,-5.902064275133735e-19,0.5509394628530048,0.264196913322352,0.24387179470168704,0.255626447939651,0.19100743840943502,0.17111474554787948,0
16,2.5340865161267584e-17,0.5564120711394461,0.283941919666422,0.24185990381142794,0.5777461260217451,0.1934114333472156,0.1774392467076212,-1.4359148210943693e-17,0.5597727966013323,0.3885930591722903,0.3995405254465563,0.5767994496897334,0.1914726699671436,0.17706407901494825,8.111031658708442e-18,0.5594755716137428,0.3684577833396439,0.2849039896986799,0.5771574507814567,0.20411834895638986,0.2255735718687905,-5.792944212430139e-18,0.5475862320879306,0.4586754436046867,0.4360879061147249,0.5696747886503989,0.43034710752674543,0.16910765807236555,6.7011922026376446e-18,0.5555863788122404,0.31508006532571464,0.40999494546576215,0.5796843875502655,0.2746589393938893,0.3027383927880952,-9.847956955823012e-18,0.5584882499283227,0.3121870095049829,0.2430324093812632,0.5767378354757688,0.1911084438014682,0.2217916755344695,6.81113782266087e-19,0.5573934091084404,0.35273716241159764,0.2498867545537396,0.5764445145332975,0.2678248313003841,0.2552432691583371,1.7075739575986288e-17,0.5620997547314919,0.2902009771781224,0.26263343665077543,0.26039481720655305,0.19878162782407469,0.16259959378638075,0
17,-1.3821463077140124e-17,0.5658849910315584,0.24037305594272446,0.23227155794425186,0.5499674512455812,0.1970652912596676,0.16018082659152624,2.50654777332316e-17,0.5666954240832163,0.3863069174462807,0.40479587505081227,0.5520414956227846,0.19253165341940284,0.1767120952818282,-2.836305462776074e-17,0.5691578875109233,0.3154929535031815,0.2370057754311898,0.5540463353896123,0.19269224983869554,0.16341154864053242,5.6733130657926445e-18,0.5566565901994734,0.5364563887852772,0.5136638334354838,0.5298863089208191,0.5536158898242606,0.1613822884185044,7.131421176801652e-18,0.5686986556392029,0.3129999486223031,0.4575571031244541,0.5473317252844746,0.30104140630287485,0.35348128137922635,4.223821414329411e-17,0.5695996410764502,0.26882308234936514,0.2393072441743787,0.5396233568101801,0.1983008092124848,0.2504000730416367,1.4383441385484665e-17,0.5681876991754515,0.2416897492020955,0.2467072905295385,0.5466216929782083,0.20168828859022456,0.2456109168296073,-1.4893845712193752e-17,0.5673901771479173,0.2456055962226372,0.2324461319436989,0.22882179847139605,0.19743865445070144,0.161276524798314,0
18,-5.345987598958344e-19,0.5688381850569332,0.26031249926734035,0.2307088080422633,0.5198738018133651,0.18433507466339472,0.1691322077829685,1.0169546938152095e-17,0.5732785749786896,0.38879516530967534,0.41584263807134597,0.5396214581657531,0.18249747953742732,0.1964461329588049,-2.0498561952459472e-18,0.5751639628269237,0.3814005368568244,0.2422475253615292,0.5379707115369609,0.20552794690122986,0.1896908224519589,-5.367169636835727e-18,0.5737759759242003,0.5359386831317067,0.4487393526745239,0.5307347273443939,0.43048383780939853,0.16450452688510292,2.6005541864539967e-17,0.5768803996072899,0.3455023876829975,0.3438762410721532,0.5387424969428165,0.2928138224119745,0.3040845844203981,-1.9682548708757483e-17,0.5787956474293153,0.29343798309924835,0.2345400433438023,0.5422798721832792,0.18341731999503552,0.3072083829860576,2.2874456813786728e-17,0.5749513471044317,0.29631887277275337,0.2388933489758341,0.5387251222576516,0.22536477862221535,0.22140651136086087,-4.140952813622056e-18,0.5753786492888221,0.2602173253686996,0.23672680270372665,0.2444613554669697,0.17867410766743458,0.16061444560867078,0
19,1.4019613963332375e-17,0.5700447998809481,0.31731441791277104,0.28315597639047285,0.5634919293959598,0.2151744048603368,0.17288728386531632,-3.028080208483999e-17,0.5694882471889264,0.43358716922487467,0.4650582808590588,0.5595050534096867,0.21657655304511897,0.2270767721803425,1.9105997265544105e-17,0.5732227392741523,0.4394400143329813,0.30666329718812685,0.5604313264946529,0.23792012517561936,0.2086164407965292,-1.8643451029575858e-17,0.5650580418606319,0.504503940478306,0.4178507127284575,0.544260237806395,0.3431135386944335,0.17115534376085906,-3.758588392858905e-17,0.570004870783622,0.3827948740022553,0.35199964173063825,0.5575025942300739,0.3653137566606217,0.2969406001910749,-1.5445767205999227e-17,0.5714162611056949,0.3467406312089923,0.2938152818662056,0.5631493103688623,0.21156512092519836,0.36723840194535773,2.2072771289966914e-17,0.5717645282652387,0.3602120619488983,0.2905105948484477,0.5633557643090108,0.2632227141370391,0.20453339686378674,2.5135829469222812e-17,0.5740996235611936,0.32005182686222483,0.28888630103812113,0.27541888044152235,0.20081032677629734,0.17082484829368574,0
20,-6.298713897916432e-18,0.5425748287065206,0.25999168088442004,0.22912963253371416,0.4923773352300741,0.20944555345338697,0.17614419167408735,-6.382810059320204e-19,0.5458513868840702,0.4008647120211291,0.4372016452345411,0.4962056997422831,0.20075796854244685,0.21297102725132255,6.836581480660108e-18,0.5466022759615278,0.4221434488760243,0.2355419066329584,0.4968268890099103,0.2158688575160245,0.18386966501830634,-2.951570732305379e-17,0.5466266525417977,0.5681740411494484,0.3752784878275998,0.4929989642793196,0.20680550333872014,0.1640176040894767,-1.4261736227517422e-17,0.5450336996274208,0.3854728537964011,0.3307557165583501,0.4903321339923048,0.4037380593026202,0.371429697477824,2.5466234846978368e-17,0.5476285052470244,0.28506341575489313,0.24379188856773545,0.47352929206546596,0.2030402703768443,0.2599446763196285,2.420209967384928e-18,0.5480876191883428,0.2736675991592771,0.23175220878376926,0.4888070615176691,0.224434397880692,0.19988692828118246,-1.6393427604718138e-17,0.5464542587469016,0.2601612587486856,0.24371922006110025,0.223554438290744,0.20809672203506951,0.17084678704872772,0
21,8.771179707928728e-18,0.527802486749698,0.2213106298783626,0.2456044650424039,0.5919336655345249,0.17809198760359934,0.1514499588087398,-1.6805639732002259e-18,0.5312874668690271,0.3503989779016781,0.40872377670991306,0.5886246288584078,0.17505382437375475,0.1586173952378942,-4.0600686438121875e-17,0.5320561987035423,0.3103721421622719,0.2810382084066819,0.5909767762979852,0.2341648866309041,0.2230208155939024,2.0008281236317065e-17,0.5294078821678447,0.4652463784428765,0.4737801643848672,0.5919693391851145,0.5316190420115945,0.16389599108706465,1.3517644721376089e-17,0.5315362368358332,0.26715432571851794,0.4651505377858518,0.5905258630268101,0.3236143338007577,0.18378886314240336,-3.0088931626136757e-17,0.5317265973383754,0.2778285979182209,0.25990368549459564,0.5871732664766104,0.17872935365470322,0.3084526135213948,-1.7984007559626075e-18,0.5318392617043307,0.2833779456249419,0.2561820355641343,0.5890227335352896,0.2702352878641772,0.2332735318631526,1.0529449155371933e-17,0.5379143598271945,0.2390845842048462,0.2246931739184117,0.21844489831749486,0.20478197687087066,0.1545138705789147,0
22,-7.226493624031081e-18,0.5777223570383211,0.2971873378608584,0.2944021999559741,0.5836987784216889,0.20430488669475888,0.17535176915133086,-2.559547476263003e-18,0.5766214352157228,0.3957166135521295,0.4129357074972146,0.5761898720353057,0.1988866826996308,0.21098739233582656,1.27143683624071e-17,0.5810545422288373,0.40328490776573217,0.31706719395946714,0.5829932569294232,0.2045730969564193,0.20339024523406954,-1.072115358449051e-17,0.5796202880976289,0.5354891430780512,0.4642413597495068,0.5804742647622817,0.4605559295832289,0.16712597895200215,-3.1937981680648897e-18,0.5788152231215816,0.3637074007563877,0.4151006328886364,0.5844245627783833,0.3072843483412325,0.3817922515226279,-8.270056769103907e-18,0.5811149300497425,0.31908876460485386,0.30531935448504377,0.5818751038573016,0.19781795358151627,0.3906700939116222,1.3582644320285267e-17,0.5805753367098687,0.3289790632803097,0.3046206435265728,0.5841063522835431,0.2458786718841084,0.2408259142299392,1.8795035098386423e-17,0.5801058144762259,0.3010986623062948,0.27583412730599244,0.24851509770469896,0.1919350105193792,0.17278675103129118,0
23,2.712335376628113e-18,0.5920356010264045,0.2953716580653316,0.2600964488655025,0.5606599558135711,0.1988424039332561,0.1827509060685704,9.388577114381552e-18,0.5901880350311373,0.4075879058133339,0.4429450947553229,0.5525609327323261,0.19164154710014128,0.2363790479157147,-2.4702072270591708e-17,0.5948655979756371,0.4236638552764622,0.2794272752122464,0.5616595808747811,0.20398277752679214,0.20081491020497091,-3.8152281489812836e-18,0.5903083246007943,0.5453691390950095,0.4382822184297136,0.5524207680673858,0.3629382595438496,0.17723443695833707,-1.511940652752418e-17,0.5955054318285427,0.3845777880179059,0.3639946136748752,0.5569683245250158,0.33790105869063003,0.36280241117983664,2.7470850897827994e-18,0.5903913894286317,0.3187030466024716,0.2667989259088598,0.5470389447250668,0.19568909678499988,0.3775959554524072,1.4952573200867573e-17,0.593942319570733,0.3115316066028909,0.26379098392190314,0.5558990095623816,0.22440209269532946,0.2124573100613483,2.5850332918235383e-18,0.5933744945354705,0.2898973685286583,0.2637127125152853,0.2901073741707574,0.20993890111704866,0.18503401062165667,0
